,city,idx,url
375,Charleston Public,7486,http://aqicn.org/city/usa/south-carolina/charleston-public-works/
376,Wind Cave,7487,http://aqicn.org/city/usa/south-dakota/wind-cave/
377,Research Farm,7665,http://aqicn.org/city/usa/south-dakota/research-farm/
378,Credit Union,7488,http://aqicn.org/city/usa/south-dakota/credit-union/
379,Uc1,7489,http://aqicn.org/city/usa/south-dakota/uc1/
380,Sioux Falls,7490,http://aqicn.org/city/usa/south-dakota/sioux-falls/
381,Badlands,7491,http://aqicn.org/city/usa/south-dakota/badlands/
382,Watertown,7492,http://aqicn.org/city/usa/south-dakota/watertown/
383,Dyerteom,7493,http://aqicn.org/city/usa/tennessee/dyerteom/
384,Air Lab,7494,http://aqicn.org/city/usa/tennessee/air-lab/
385,Athens,7495,http://aqicn.org/city/usa/tennessee/athens/
386,Lockland,7496,http://aqicn.org/city/usa/tennessee/lockland/
387,Jackson,7497,http://aqicn.org/city/usa/tennessee/jackson/
388,Lawrence,7498,http://aqicn.org/city/usa/tennessee/lawrence/
389,Shelby Farms,7499,http://aqicn.org/city/usa/tennessee/shelby-farms/
390,Hville,7500,http://aqicn.org/city/usa/tennessee/hville/
391,Decatur,7501,http://aqicn.org/city/usa/alabama/decatur/
392,Mlk,7502,http://aqicn.org/city/usa/delaware/mlk/
393,Rock_is,9516,http://aqicn.org/city/usa/illinois/rock_is/
394,Elkhart,7503,http://aqicn.org/city/usa/indiana/elkhart-prairie-st./
395,Ogden Dunes,7504,http://aqicn.org/city/usa/indiana/ogden-dunes/
396,Fort Wayne,7505,http://aqicn.org/city/usa/indiana/fort-wayne-beacon-st/
397,Terre Haute,7506,http://aqicn.org/city/usa/indiana/terre-haute-lafayette-ave/
398,Kokomo ,7507,http://aqicn.org/city/usa/indiana/kokomo-e.-vaile-ave./
399,Larwill,7508,http://aqicn.org/city/usa/indiana/larwill/
400,Lafayette,7509,http://aqicn.org/city/usa/indiana/lafayette-greenbush-st/
401,South Bend,7510,http://aqicn.org/city/usa/indiana/south-bend-shields-dr/
402,Fishers,7511,http://aqicn.org/city/usa/indiana/fishers/
403,Columbus ,7512,http://aqicn.org/city/usa/indiana/columbus-rocky-ford-rd/
404,Hagerstown,7513,http://aqicn.org/city/usa/maryland/hagerstown/
405,Gport Yc,7515,http://aqicn.org/city/usa/mississippi/gport-yc/
406,Butte Greely,7516,http://aqicn.org/city/usa/montana/butte-greely-school/
407,Billings St,7517,http://aqicn.org/city/usa/montana/billings-st.-lukes/
408,Sidney Oil,7585,http://aqicn.org/city/usa/montana/sidney-oil-field/
409,Malta,7518,http://aqicn.org/city/usa/montana/malta/
410,Seeley Elementary,7519,http://aqicn.org/city/usa/montana/seeley-elementary-school/
411,Missoula Boyd,7520,http://aqicn.org/city/usa/montana/missoula-boyd-park/
412,Hamilton PS,7521,http://aqicn.org/city/usa/montana/hamilton-ps-46/
413,Birney,7522,http://aqicn.org/city/usa/montana/birney/
414,Rossiter Pump,7523,http://aqicn.org/city/usa/montana/rossiter-pump-house/
415,Thompson Falls,9517,http://aqicn.org/city/usa/montana/thompson-falls-hs/
416,Libby Courthouse,7524,http://aqicn.org/city/usa/montana/libby-courthouse/
417,Bozeman High,7525,http://aqicn.org/city/usa/montana/bozeman-high-school/
418,Lewistown,7526,http://aqicn.org/city/usa/montana/lewistown/
419,Great Falls,7527,http://aqicn.org/city/usa/montana/great-falls-overlook-park/
420,Flathead Valley,7528,http://aqicn.org/city/usa/montana/flathead-valley/
421,West Yellowstone,7529,http://aqicn.org/city/usa/montana/west-yellowstone-park-ent--2/
422,Broadus,7530,http://aqicn.org/city/usa/montana/broadus/
423,Leggett,7531,http://aqicn.org/city/usa/north-carolina/leggett/
424,Kenansvl,7532,http://aqicn.org/city/usa/north-carolina/kenansvl/
425,Candor FRO,7533,http://aqicn.org/city/usa/north-carolina/candor-fro/
426,Jamesvil,7534,http://aqicn.org/city/usa/north-carolina/jamesvil/
427,Dunn Center,7535,http://aqicn.org/city/usa/north-dakota/dunn-center/
428,W Greenwich,7536,http://aqicn.org/city/usa/rhode-island/w-greenwich/
429,Look Rock,7537,http://aqicn.org/city/usa/tennessee/look-rock-gsmnp/
430,Golf_ln,7538,http://aqicn.org/city/usa/tennessee/golf_ln/
431,Kingsport,7539,http://aqicn.org/city/usa/tennessee/kingsport/
432,Maryvill,7540,http://aqicn.org/city/usa/tennessee/maryvill/
433,South Pass,7586,http://aqicn.org/city/usa/wyoming/south-pass/
434,Murphy Ridge,9635,http://aqicn.org/city/usa/wyoming/murphy-ridge/
435,Converse County,7587,http://aqicn.org/city/usa/wyoming/converse-county-mobile/
436,Cheyenne ,7666,http://aqicn.org/city/usa/wyoming/cheyenne-/
437,Sinclair Mobile,7667,http://aqicn.org/city/usa/wyoming/sinclair-mobile/
438,Pinedale,7541,http://aqicn.org/city/usa/wyoming/pinedale/
439,Bryson,7542,http://aqicn.org/city/usa/north-carolina/bryson/
440,Ward,8198,http://aqicn.org/city/usa/alabama/ward/
441,French Town,7543,http://aqicn.org/city/usa/montana/french-town-beckwith/
442,Castle H,7544,http://aqicn.org/city/usa/north-carolina/castle-h/
443,Lebanon,7545,http://aqicn.org/city/usa/new-hampshire/lebanon/
444,Cape Romain,7546,http://aqicn.org/city/usa/south-carolina/cape-romain/
445,Smiths Grove,7547,http://aqicn.org/city/usa/kentucky/smiths-grove/
446,Marion,7548,http://aqicn.org/city/usa/north-carolina/marion/
447,Howard County,8357,http://aqicn.org/city/usa/maryland/howard-county-near-road/
448,Pascagoula,9636,http://aqicn.org/city/usa/mississippi/pascagoula/
449,Burdens Creek,7588,http://aqicn.org/city/usa/north-carolina/burdens-creek/
450,Triple Oak,9518,http://aqicn.org/city/usa/north-carolina/triple-oak-near-road/
451,Millbrook NCore,7668,http://aqicn.org/city/usa/north-carolina/millbrook-ncore/
452,Cincinnati Near,9519,http://aqicn.org/city/usa/ohio/cincinnati-near-road/
453,Columbus NR,10731,http://aqicn.org/city/usa/ohio/columbus-nr-smoky-row/
454,Ponca City,7639,http://aqicn.org/city/usa/oklahoma/ponca-city/
455,Irmo,8882,http://aqicn.org/city/usa/south-carolina/irmo/
456,Mendnhal,8883,http://aqicn.org/city/usa/north-carolina/mendnhal/
457,Near Road,7589,http://aqicn.org/city/usa/kentucky/near-road/
458,Blackstone,7549,http://aqicn.org/city/usa/north-carolina/blackstone/
459,New Albany,7591,http://aqicn.org/city/usa/ohio/new-albany/
460,Phnx Cty,7592,http://aqicn.org/city/usa/alabama/phnx-cty-pm/
461,Near Road,7593,http://aqicn.org/city/usa/rhode-island/near-road/
462,Ncore,7594,http://aqicn.org/city/usa/montana/ncore/
463,Cicero2,7595,http://aqicn.org/city/usa/illinois/cicero2/
464,Huntsville Old,7596,http://aqicn.org/city/usa/alabama/huntsville-old-airport/
465,Harriman,7597,http://aqicn.org/city/usa/tennessee/harriman/
466,Firearms Training,10176,http://aqicn.org/city/usa/kentucky/firearms-training/
467,Red Lake,7670,http://aqicn.org/city/usa/minnesota/red-lake/
468,Pike2001,7924,http://aqicn.org/city/usa/kentucky/pike2001/
469,Chick,8199,http://aqicn.org/city/usa/alabama/chick./
470,Leeds,9520,http://aqicn.org/city/usa/alabama/leeds/
471,Waveland,9637,http://aqicn.org/city/usa/mississippi/waveland/
472,Cleveland,10177,http://aqicn.org/city/usa/mississippi/cleveland/
473,Jerseyvl,9521,http://aqicn.org/city/usa/illinois/jerseyvl/
474,Maryvill,7925,http://aqicn.org/city/usa/illinois/maryvill/
475,Houston,9522,http://aqicn.org/city/usa/illinois/houston/
476,Desplns,9523,http://aqicn.org/city/usa/illinois/desplns/
477,Bates,7926,http://aqicn.org/city/usa/kentucky/bates/
478,Red Lake,7927,http://aqicn.org/city/usa/minnesota/red-lake-nation/
479,Fond du,8257,http://aqicn.org/city/usa/minnesota/fond-du-lac/
480,Hillcrest HS,8200,http://aqicn.org/city/usa/missouri/hillcrest-hs/
481,Hinds CC,7928,http://aqicn.org/city/usa/mississippi/hinds-cc/
482,2912 Coffey,7929,http://aqicn.org/city/usa/nebraska/2912-coffey/
483,London,7930,http://aqicn.org/city/usa/ohio/london/
484,Springfield,7931,http://aqicn.org/city/usa/ohio/springfield/
485,Mobile,8201,http://aqicn.org/city/usa/oklahoma/mobile-kickapoo/
486,Jackson,7932,http://aqicn.org/city/usa/south-carolina/jackson/
487,Charleston,9524,http://aqicn.org/city/usa/west-virginia/charleston/
488,St,7933,http://aqicn.org/city/usa/minnesota/st.-paul-payne-phalen/
489,Pittagct,9191,http://aqicn.org/city/usa/north-carolina/pittagct/
490,Knight_p,9525,http://aqicn.org/city/usa/illinois/knight_p/
491,Near Road,10178,http://aqicn.org/city/usa/oklahoma/near-road-okc/
492,Gadsden,8202,http://aqicn.org/city/usa/alabama/gadsden/
493,Johnston,9192,http://aqicn.org/city/usa/north-carolina/johnston/
494,Duluth,8358,http://aqicn.org/city/usa/minnesota/duluth-michigan-st/
495,Pierre,8359,http://aqicn.org/city/usa/south-dakota/pierre/
496,West Union,8396,http://aqicn.org/city/usa/ohio/west-union/
497,Columbia Falls,8532,http://aqicn.org/city/usa/montana/columbia-falls/
498,Shuttlesworth,8884,http://aqicn.org/city/usa/alabama/shuttlesworth/
499,St,8702,http://aqicn.org/city/usa/minnesota/st.-anthony-park/
500,Healdton,8885,http://aqicn.org/city/usa/oklahoma/healdton/
501,Hickory,8886,http://aqicn.org/city/usa/north-carolina/hickory/
502,Fort Laramie,8887,http://aqicn.org/city/usa/wyoming/fort-laramie-national-historic-site/
503,Lwattowr,8888,http://aqicn.org/city/usa/north-carolina/lwattowr/
504,Trnp,8889,http://aqicn.org/city/usa/north-dakota/trnp-nu/
505,Pinedale Gaseous,8890,http://aqicn.org/city/usa/wyoming/pinedale-gaseous/
506,Cheyenne Mobile,9193,http://aqicn.org/city/usa/wyoming/cheyenne-mobile/
507,Torrington Mobile,8891,http://aqicn.org/city/usa/wyoming/torrington-mobile/
508,Cheyenne NCore,9526,http://aqicn.org/city/usa/wyoming/cheyenne-ncore/
509,Copan,9194,http://aqicn.org/city/usa/oklahoma/copan/
510,Spruce Pine,9528,http://aqicn.org/city/usa/north-carolina/spruce-pine/
511,Remount,9529,http://aqicn.org/city/usa/north-carolina/remount/
512,Mobile,9530,http://aqicn.org/city/usa/oklahoma/mobile-wyandotte/
513,Cookeville,9531,http://aqicn.org/city/usa/tennessee/cookeville/
514,Columbia,9532,http://aqicn.org/city/usa/tennessee/columbia/
515,Clarksville,9533,http://aqicn.org/city/usa/tennessee/clarksville/
516,Casper Mobile,9534,http://aqicn.org/city/usa/wyoming/casper-mobile/
517,Naperville,9535,http://aqicn.org/city/usa/illinois/naperville/
518,Marshall Terrace,9536,http://aqicn.org/city/usa/minnesota/minneapolis-bottineau/marshall-terrace/
519,Sidney 201,9537,http://aqicn.org/city/usa/montana/sidney-201/
520,Youngstown ,9538,http://aqicn.org/city/usa/ohio/youngstown-laird-ave./
521,Loudonms,9638,http://aqicn.org/city/usa/tennessee/loudonms/
522,Laramie Mobile,9539,http://aqicn.org/city/usa/wyoming/laramie-mobile/
523,Sheridan Mobile,9540,http://aqicn.org/city/usa/wyoming/sheridan-mobile/
524,Ryder,9541,http://aqicn.org/city/usa/north-dakota/ryder/
525,Joliet,9640,http://aqicn.org/city/usa/illinois/joliet/
526,Springfield Ag,9641,http://aqicn.org/city/usa/illinois/springfield-ag/
527,Leech Lake,9643,http://aqicn.org/city/usa/minnesota/leech-lake-nation-cass-lake/
528,Billlings Lockwood,9644,http://aqicn.org/city/usa/montana/billlings-lockwood/
529,PC South,10179,http://aqicn.org/city/usa/alabama/pc-south-girard-school/
530,Hammond,10180,http://aqicn.org/city/usa/indiana/hammond-167th-st/
531,Cedar Bluff,10181,http://aqicn.org/city/usa/kansas/cedar-bluff/
532,Carrithers Middle,10182,http://aqicn.org/city/usa/kentucky/carrithers-middle-school/
533,Union,10184,http://aqicn.org/city/usa/oklahoma/union/
534,Lake Ilo,10831,http://aqicn.org/city/usa/north-dakota/lake-ilo/
535,Cody Mobile,10832,http://aqicn.org/city/usa/wyoming/cody-mobile/
536,Jackson Mobile,10880,http://aqicn.org/city/usa/wyoming/jackson-mobile/
537,Lakeview,82,http://aqicn.org/city/usa/oregon/lakeview/
538,Roseburg,88,http://aqicn.org/city/usa/oregon/roseburg/
539,Grants Pass,76,http://aqicn.org/city/usa/oregon/grants-pass/
540,Cave Junction,73,http://aqicn.org/city/usa/oregon/cave-junction/
541,Medford,84,http://aqicn.org/city/usa/oregon/medford/
542,Albany,67,http://aqicn.org/city/usa/oregon/albany/
543,Applegate Valley,68,http://aqicn.org/city/usa/oregon/applegate-valley/
544,Baker City,69,http://aqicn.org/city/usa/oregon/baker-city/
545,Beaverton,70,http://aqicn.org/city/usa/oregon/beaverton/
546,Corvallis,74,http://aqicn.org/city/usa/oregon/corvallis/
547,Enterprise,75,http://aqicn.org/city/usa/oregon/enterprise/
548,Hermiston,77,http://aqicn.org/city/usa/oregon/hermiston/
549,Hillsboro,78,http://aqicn.org/city/usa/oregon/hillsboro/
550,John Day,79,http://aqicn.org/city/usa/oregon/john-day/
551,La Grande,81,http://aqicn.org/city/usa/oregon/la-grande/
552,Lyons,83,http://aqicn.org/city/usa/oregon/lyons/
553,Pendleton,85,http://aqicn.org/city/usa/oregon/pendleton/
554,Prineville,87,http://aqicn.org/city/usa/oregon/prineville/
555,Salem,89,http://aqicn.org/city/usa/oregon/salem/
556,Shady Cove,90,http://aqicn.org/city/usa/oregon/shady-cove/
557,Silverton,91,http://aqicn.org/city/usa/oregon/silverton/
558,Sisters,92,http://aqicn.org/city/usa/oregon/sisters/
559,Sweet Home,93,http://aqicn.org/city/usa/oregon/sweet-home/
560,Bend,71,http://aqicn.org/city/usa/oregon/bend/
561,Portland,86,http://aqicn.org/city/usa/oregon/portland/
562,Klamath Falls,80,http://aqicn.org/city/usa/oregon/klamath-falls/
563,Burns,72,http://aqicn.org/city/usa/oregon/burns/
564,Madras,95,http://aqicn.org/city/usa/oregon/madras/
565,The Dalles,94,http://aqicn.org/city/usa/oregon/the-dalles/
566,Carus ,8301,http://aqicn.org/city/usa/oregon/carus-spangler-rd./
567,Sauvie Island,7575,http://aqicn.org/city/usa/oregon/sauvie-island/
568,Cove City,8302,http://aqicn.org/city/usa/oregon/cove-city-hall/
569,Government Camp,8371,http://aqicn.org/city/usa/oregon/government-camp-multorpor-visibility/
570,Mt,8401,http://aqicn.org/city/usa/oregon/mt.-fanny/
571,Crater Lake,8421,http://aqicn.org/city/usa/oregon/crater-lake-maintenance/
572,Tualatin I,9104,http://aqicn.org/city/usa/oregon/tualatin-i-5-roadway/
573,Ashland Fire,9506,http://aqicn.org/city/usa/oregon/ashland-fire-department/
574,Portland Postal,10149,http://aqicn.org/city/usa/oregon/portland-postal-bldg./
575,Medford Welch,10150,http://aqicn.org/city/usa/oregon/medford-welch-and-jackson/
576,The Dalles,10151,http://aqicn.org/city/usa/oregon/the-dalles-wasco-library/
577,Amazon Park,10152,http://aqicn.org/city/usa/oregon/amazon-park/
578,Portland Cully,10153,http://aqicn.org/city/usa/oregon/portland-cully-helensview/
579,Cottage Grove,8304,http://aqicn.org/city/usa/oregon/cottage-grove-city-shops/
580,Springfield City,8306,http://aqicn.org/city/usa/oregon/springfield-city-hall/
581,Oakridge,10154,http://aqicn.org/city/usa/oregon/oakridge/
582,Eugene Wilkes,10155,http://aqicn.org/city/usa/oregon/eugene-wilkes-drive/
583,Eugene ,8307,http://aqicn.org/city/usa/oregon/eugene-highway-99/
584,Crater Lake,11924,http://aqicn.org/city/usa/oregon/crater-lake-rim/
585,Florence Forestry,11925,http://aqicn.org/city/usa/oregon/florence-forestry-department/
586,Oakridge ,8303,http://aqicn.org/city/usa/oregon/oakridge-willamette-activity-center/
587,Eugene ,8305,http://aqicn.org/city/usa/oregon/eugene-amazon-park/
588,Eugene ,8307,http://aqicn.org/city/usa/oregon/eugene-highway-99/
589,Willamette Activity,6457,http://aqicn.org/city/usa/lane/willamette-activity-center-oakridge/
590,Delight Valley,6458,http://aqicn.org/city/usa/lane/delight-valley-school-saginaw/
591,Amazon Park,6459,http://aqicn.org/city/usa/lane/amazon-park/
592,Cottage Grove,6460,http://aqicn.org/city/usa/lane/cottage-grove-city-shops/
593,Highway 99,6461,http://aqicn.org/city/usa/lane/highway-99/
594,Springfield City,6462,http://aqicn.org/city/usa/lane/springfield-city-hall/
595,Wilkes Drive,6463,http://aqicn.org/city/usa/lane/wilkes-drive/
596,Santa Clara,9634,http://aqicn.org/city/usa/lane/santa-clara-madison-middle-school/
597,Division St,96,http://aqicn.org/city/usa/washington/aberdeen/division-st/
598,W 12th,97,http://aqicn.org/city/usa/washington/airway-heights/w-12th-ave/
599,Anacortes 202,98,http://aqicn.org/city/usa/washington/anacortes-202--avenue/
600,Bartholomew Rd,99,http://aqicn.org/city/usa/washington/anacortes/bartholomew-rd/
601,Bellevue Way,100,http://aqicn.org/city/usa/washington/bellevue/bellevue-way/
602,Yew St,101,http://aqicn.org/city/usa/washington/bellingham/yew-st/
603,Spruce Ave,102,http://aqicn.org/city/usa/washington/bremerton/spruce-ave/
604,Cheeka Peak,103,http://aqicn.org/city/usa/washington/cheeka-peak/
605,Market Blvd,104,http://aqicn.org/city/usa/washington/chehalis/market-blvd/
606,13th St,105,http://aqicn.org/city/usa/washington/clarkston/13th-st/
607,Greenbluff Rd,106,http://aqicn.org/city/usa/washington/colbert/greenbluff-rd/
608,Oak St,107,http://aqicn.org/city/usa/washington/colville/oak-st-s/
609,Loomis,108,http://aqicn.org/city/usa/washington/custer/loomis/
610,Fir St,109,http://aqicn.org/city/usa/washington/darrington/fir-st/
611,W Main,110,http://aqicn.org/city/usa/washington/dayton/w-main-st/
612,Ruby St,111,http://aqicn.org/city/usa/washington/ellensburg/ruby-st/
613,Harrah N,112,http://aqicn.org/city/usa/washington/harrah-n-harrah-rd/
614,Metaline,113,http://aqicn.org/city/usa/washington/kennewick/metaline/
615,Central and,114,http://aqicn.org/city/usa/washington/kent/central-and-james/
616,College St,115,http://aqicn.org/city/usa/washington/lacey/college-st/
617,Hill St,116,http://aqicn.org/city/usa/washington/lacrosse/hill-st/
618,Town Center,117,http://aqicn.org/city/usa/washington/lake-forest-park/town-center/
619,Evans St,118,http://aqicn.org/city/usa/washington/leavenworth/evans-st/
620,E Valleyway,119,http://aqicn.org/city/usa/washington/liberty-lake/e-valleyway/
621,30th Ave,120,http://aqicn.org/city/usa/washington/longview/30th-ave/
